3.693668205503740642e-01,1.084605829380822506e-01,4.311836467640769444e-01
9.923229529862908072e-01,2.348675662991076829e-01,4.356048523171113240e-02
6.443697753347905621e-01,8.551828084381221107e-01,2.064507368627394035e-01
2.312989272655065487e-01,4.454019083772530196e-01,4.703291234063341486e-01
5.767920037900708952e-01,9.764299090708417062e-01,2.755078875113236569e-01
1.618327859265648594e-01,5.371208254713850661e-01,4.452090410778001828e-01
5.951527852791858031e-01,6.263849603435348579e-01,2.388681654020531342e-01
6.548421085568778555e-01,6.484405188558204358e-01,1.693469124556942762e-01
2.890074701373441801e-01,2.018424637879572547e-01,3.778948204327142735e-01
3.397578070520717586e-01,7.127981218790386819e-01,3.515714384064854148e-01
7.471081676264644811e-01,5.007484418468671761e-01,1.483051921830423336e-01
7.543981416415406205e-01,6.738017444969504055e-01,1.994663576689174600e-01
6.999769248558558310e-01,5.869688327512045944e-01,2.214634922037580500e-01
3.271936743164978179e-01,-1.494010680939600322e-01,4.663432213249149028e-01
3.146779428688473712e-01,7.260243353256323751e-02,4.021113576776759180e-01
3.955090228123402385e-01,5.994461987223032029e-01,3.383756638778184223e-01
3.730712468060878861e-01,3.337462230909740701e-01,3.091604477953340258e-01
6.376276803087332912e-03,4.070422923872138998e-01,5.551384956893339329e-01
2.057677830366312355e-01,1.189615197783371880e-01,4.816340435298502864e-01
1.538443809062804979e-01,5.994981072466171179e-02,4.532403262559016044e-01
9.542819026199125254e-01,3.311764051239465267e-01,8.398884878566420520e-02
1.340979028053156386e-01,4.519772817302712964e-01,4.691271343052830778e-01
4.287252165479643606e-01,1.983205572452788612e-01,3.944576369537947658e-01
5.761576581407350517e-01,1.051001614635366788e-01,3.031301264261225814e-01
4.015768577380167681e-01,-1.033809424987751635e-01,3.769578387519024187e-01
2.839300641866572272e-01,6.305079588428957882e-01,4.026223992078519776e-01
7.525427568176221715e-01,3.642347138192639222e-01,1.401511004474402800e-01
5.639337257552358151e-01,9.575993679395655711e-02,3.099679710996453008e-01
5.769905123032116334e-01,6.765599388731444730e-01,2.542192199825728527e-01
5.028854106521449818e-01,-1.513648594724615881e-01,2.858822424953986197e-01
3.495866954463823228e-01,6.605970429836324209e-01,3.050282627042546491e-01
5.358506293246594332e-01,8.994813566861412646e-01,2.211574605552853734e-01
4.441962713553339048e-01,-1.234544025262082068e-01,3.973713261395002139e-01
6.298025596865006737e-01,5.267812148786936710e-01,2.794445162662032023e-01
7.622574032193299987e-01,5.829135946268643176e-01,2.092620038764843593e-01
1.994630063164316014e-01,7.467672867339021359e-01,3.825049835366075568e-01
6.563607502671369165e-01,8.332640428446648206e-01,2.470859173685086285e-01
2.421198613807672428e-01,3.715273730792111873e-01,4.303001830564360253e-01
6.520731162956027172e-01,2.576006927986189687e-01,2.782563018103144103e-01
4.590621613038780024e-01,6.497184542622086445e-01,2.953873234015460536e-01
5.186231593412110596e-01,8.202518394121443013e-01,3.132674461354209572e-01
6.853632581679518498e-01,3.377951868772249289e-01,1.964426308986198522e-01
3.820510551660714627e-01,7.089383363383365833e-01,3.265559412234791958e-01
4.143093793110837475e-01,8.570341632156310840e-01,3.001006286690123814e-01
3.943308205898675145e-01,3.588051801780504646e-01,3.723308802729947131e-01
3.415328496271424763e-01,-1.046490575914521548e-01,3.759334203756802273e-01
4.435472444530882408e-01,-1.465450620271364635e-01,3.203875253792766720e-01
5.852710087175676534e-01,3.167365632451951685e-02,2.444103392353011439e-01
7.104372963821701248e-01,7.409624943459666158e-01,2.224626884943105565e-01
5.806076868884193498e-01,5.541682423491932630e-01,2.281887790131278126e-01
8.387209711956723490e-01,1.618517244617568296e-01,1.816056792614794135e-01
1.074491368079162346e+00,2.305693649046965110e-01,2.616749100865262134e-02
5.838128406458408248e-01,7.689480773738757158e-01,2.155480505927601098e-01
7.522475632897763775e-01,1.099148438559867658e-01,1.503193746494281002e-01
5.007032959828596752e-01,5.625352758301044309e-01,2.984653223785938558e-01
7.525778078908429425e-02,4.095015699236966844e-01,5.100146125022455568e-01
3.998914191081370806e-01,7.519269966738199029e-01,3.194920865191258064e-01
5.271699342001684441e-01,5.777523716580329483e-02,2.783696515477387390e-01
1.039860509509460407e-01,3.410710790505568912e-01,4.646401256530879875e-01
3.093554076569586253e-01,2.095461263399380769e-01,3.780498531418641228e-01
4.482025834047321800e-01,1.832906937947520465e-02,3.202134268265462991e-01
1.029849990331788145e-01,4.194263247927478844e-01,5.419807360187252065e-01
-3.807439461598649544e-02,5.022368923453731648e-01,5.262921571584900926e-01
2.512616994302016571e-01,3.338682353514300649e-01,4.132526570518046949e-01
5.776282136009411872e-01,-3.856876649676654889e-03,2.451754811397392486e-01
5.784936826103135310e-01,8.836896296765281988e-01,2.645956891994802329e-01
2.395356311438685548e-01,2.724890001134039341e-01,3.802205525999573510e-01
2.918271395884845520e-01,3.387308339968443938e-01,4.128263769608884748e-01
3.468676830103475384e-01,1.112609777451173398e-02,3.517046953337927273e-01
1.998343256851075056e-01,1.268160070496996417e-01,4.943612332426896572e-01
3.749605902351975661e-01,3.500506924558369204e-01,3.970897318297106349e-01
5.740928003655597633e-01,7.420214810866039290e-01,2.046983853158412803e-01
5.706261802111366466e-01,5.172439016124574795e-02,2.604709915642216544e-01
5.709855397784222575e-01,5.755842395409478396e-01,2.890363288302500444e-01
3.327894451783687813e-01,6.654168274767385816e-02,4.386279584553758326e-01
7.500338218932991463e-01,5.331053606326638938e-01,2.139173337594028612e-01
4.782629712019617063e-01,6.117560808632972469e-01,2.872453639897300515e-01
5.542794278518509143e-01,2.057806583799096922e-01,3.259310098135790312e-01
7.504506330261253577e-01,2.261896943862088949e-01,1.497113184132130292e-01
1.998337348865795171e-01,7.180222634638850909e-01,4.034395411203575144e-01
6.210055948862513997e-01,1.053939532959923264e-01,2.772992914987229551e-01
6.113859469882363395e-01,2.142676315097981343e-01,2.385020399900938670e-01
3.870882242957761621e-01,5.400192498826144050e-01,3.474333384421141036e-01
4.857018327615868492e-01,5.770526415180512458e-01,2.677539749774667799e-01
3.926498514767994275e-01,1.294123078797104198e-01,4.101019271291969082e-01
4.155660757951527562e-01,3.117724351725013054e-01,3.216032442089419852e-01
7.291541879855875097e-01,5.395093893392077788e-01,1.589002277493618276e-01
5.957006155313973039e-01,9.053993648377646197e-01,2.560245598903624353e-01
3.572640054726664571e-01,6.597691646949985778e-01,2.973398367599821013e-01
1.040781692305693173e+00,2.319656447053263515e-01,5.307457932174353132e-04
6.690920271841388489e-02,5.508611831852425755e-01,4.676827668802113758e-01
2.131644359372381614e-01,-3.502675029148216712e-02,4.135260509319977906e-01
7.426583841028387978e-01,7.888120642411726724e-01,1.997900118893874977e-01
4.967470926725497948e-01,8.336702725450245710e-01,2.849786658116960081e-01
4.836016619700242436e-01,1.004938135847567304e-01,3.639410958397035212e-01
6.906358861715297115e-01,5.524818934081046073e-01,1.941531399326277829e-01
1.169819264085153465e-01,6.689163262447761493e-01,4.637640772225992691e-01
6.957094690995657693e-01,2.674411090641473088e-01,2.161219957546526294e-01
9.682527755856105145e-01,3.673543510876540741e-01,7.105379519224339080e-02
3.598765379666316599e-01,8.773060346539216514e-01,3.689715807038039808e-01
6.365364471057243234e-01,6.110342641675744479e-01,2.785172795031363169e-01
3.077203515863216055e-01,9.687293763840637562e-02,3.562714051572187790e-01
6.590087523537746517e-01,8.506880822870492853e-01,2.384367078121124028e-01
5.456563620317798069e-01,6.046068068987225930e-01,2.190616759336338204e-01
6.640860574634896984e-01,6.030717516099204367e-01,2.417906027489432064e-01
5.299639872162248411e-01,6.154881793579924931e-01,2.965923210767257845e-01
5.163338606511709283e-01,7.502541041734536176e-01,2.663495029228019617e-01
8.900214350895591098e-01,4.732256582831371183e-01,1.512047882137435850e-01
3.445176414656597741e-01,5.086344908294188061e-01,3.571786826251655556e-01
4.045519897632193773e-01,1.283471890760337630e-01,3.524893915174590053e-01
4.412548257726287559e-01,4.650188967327271161e-01,3.424110484152405043e-01
6.455509465875586272e-01,5.475805079947311249e-01,2.650986486530508834e-01
3.025105693771666937e-01,6.919578998810056447e-01,3.976823031385086082e-01
5.659453088637039775e-01,3.934898699710413505e-01,2.616282007203132309e-01
8.709097663905900344e-01,4.548863222969230513e-01,8.229767167724755250e-02
3.918390277368007935e-01,6.572517653103204793e-01,3.454879553450000973e-01
2.222357594354577581e-01,3.797667327110393898e-01,4.812998806171654986e-01
2.546756551688837411e-01,3.851729185645219600e-02,4.478665893778852602e-01
4.378469571687634287e-01,-1.836100039416076468e-01,3.383774243673869364e-01
4.837356016947080839e-01,7.971885236786134810e-01,2.352855567850217211e-01
5.351212228857847863e-01,3.202377879252176762e-01,2.745343643751866347e-01
6.388900024455264059e-01,3.578748533440500035e-01,2.560248902482904487e-01
6.328615584711475561e-01,1.002405662720787571e+00,2.161436642537929720e-01
5.472836940379871562e-01,-4.357342401213926131e-02,2.854627843706539769e-01
3.181114989567911944e-01,2.450500424835345137e-01,4.265014289458098906e-01
2.201807063090987504e-01,7.859303057424913419e-01,4.113530740643099315e-01
7.842419469533886689e-01,1.637000475571770419e-01,1.269410645889875455e-01
5.009451205973369792e-01,8.214407252038842255e-01,2.249735029060183633e-01
2.795972531167525976e-01,4.287068642151665721e-01,3.889895044032951055e-01
8.718700919651591885e-01,4.086064042377038352e-01,1.543662767913588640e-01
7.565301712615872809e-01,2.211604659758860669e-01,1.471103525821473024e-01
2.980188987311425675e-01,5.246069305059325449e-01,3.452150649629766033e-01
3.763572281029778921e-01,2.764282817147139526e-01,3.185844096127812830e-01
5.318063145089602095e-01,5.996105149175448012e-01,2.351372965549674010e-01
1.974375517933710245e-01,5.752152952097592253e-01,4.486412530666730181e-01
2.798361663034558688e-01,5.866306099255518269e-01,4.083687725767150556e-01
8.680448543611152257e-01,2.770055146222255016e-01,1.018010858673988051e-01
3.469342719951261644e-01,8.855423553075059129e-01,3.518611486060150839e-01
5.721359649205333131e-01,-7.381159239093082469e-02,2.457559518569022716e-01
5.462789467377039410e-01,6.833071872071478925e-01,2.072045634813770298e-01
5.194986048738592377e-02,4.863957588856531178e-01,5.410588976380346082e-01
4.583932533748301119e-01,8.913322691869229875e-03,3.375001849650747787e-01
4.478783253207019310e-02,2.631602305320034918e-01,4.855295626655971031e-01
9.173749380074401882e-01,2.577515060280113346e-01,1.601702577827962826e-01
2.690540847450260120e-01,-8.450909602589756764e-02,3.963082288322852254e-01
1.626116852848970007e-01,6.550910373414184917e-01,4.429760689263087525e-01
6.253591704912744298e-01,7.287684290480943572e-01,2.292898749445464457e-01
2.586308885469851271e-01,3.694995995215766271e-02,4.393856937184614786e-01
4.407656249569850138e-01,6.916044857278085267e-01,3.282361617338159787e-01
3.077824726870724281e-01,8.219129009083410153e-01,3.635407332554557169e-01
4.518714819793022697e-01,1.388776953194084673e-01,3.753067327184290147e-01
4.183274448902541409e-01,4.829623970507320174e-01,3.671086201815474959e-01
2.650937472982300980e-01,8.273840905198267537e-01,3.460534338376218821e-01
2.654436404951368011e-01,-1.576683314202731445e-02,3.991548375448380481e-01
4.230012947331017736e-01,-5.260373595370648747e-02,4.111240751127803739e-01
2.329117599871019517e-01,2.319051383552713230e-01,4.664984370308550288e-01
7.618155368484109680e-01,4.486557873073256930e-01,1.430587082431559742e-01
7.852521024932491711e-01,6.933221030620384528e-02,2.217988711933904233e-01
7.340154190229810638e-01,1.577764311932206842e-01,2.346352877288739869e-01
2.310424968518091648e-01,5.289043304698687331e-02,4.658616609128842789e-01
7.040051246786215300e-01,3.879290147720878545e-01,1.679376443284516518e-01
3.698200381692248184e-01,8.313328619402315933e-02,3.994827699661505083e-01
6.924541289889994955e-01,6.338788259417198478e-01,2.362764761655344048e-01
8.914384932483729873e-01,2.094504446742748160e-01,1.677331546926636163e-01
2.409595616999665735e-01,5.115642474879614765e-01,3.731261619714722477e-01
2.067863721017330625e-01,7.038670456385087704e-01,4.503325007207527042e-01
5.339466163226697093e-01,3.771757765095340442e-01,3.061768893407676995e-01
8.626485691846863535e-01,4.767852802625370812e-01,1.358413213169013534e-01
1.241335575122288759e-01,3.781114751745869307e-01,4.251873403508292792e-01
5.692961636717285279e-01,3.856856946177043000e-01,2.907411865100408277e-01
2.521768903480413604e-01,-1.664083398379556655e-02,4.489369500213785114e-01
7.631267252684115210e-01,1.116721485650277179e-01,2.040481517052180060e-01
4.007882708468011868e-01,2.171088922124069787e-01,3.065721534643326973e-01
3.109567775345022933e-01,5.427152196329548817e-02,3.806291907883899150e-01
2.316537170596919548e-01,1.771593013701440456e-01,4.832264298589121765e-01
9.087549814273009341e-01,5.241249891665880067e-01,4.939101170571608135e-02
2.991763403377551978e-01,-6.373683673949109840e-02,3.695920518250742637e-01
2.396284757201924687e-01,2.858250251089267113e-01,4.015058874852421855e-01
6.676432854309254372e-01,2.467977168242664332e-01,2.453666396112351433e-01
4.914120268700857275e-01,-1.546910204121184629e-01,3.803466194556186508e-01
3.965336604300125911e-01,8.067025019057583179e-01,3.511543026965339709e-01
8.864137650816210634e-01,5.759754186983143676e-01,9.388938201312682641e-02
4.915863659710585920e-01,8.465425725707949045e-01,2.591946844343022138e-01
5.772456911078691633e-01,-9.576404534058674534e-02,2.434065917892699882e-01
3.863081532176346755e-01,5.062240334701956224e-01,3.192727228994171051e-01
7.774597995439201936e-01,7.037597128418673353e-01,1.457159984664121444e-01
6.201624594769923338e-01,1.026570356222423097e+00,2.494382964139187642e-01
1.865389590268312636e-01,6.617663253670169610e-01,4.704158792726033100e-01
6.897704483475090020e-01,8.875630030439216611e-01,1.380629238903039735e-01
4.769923939003112845e-01,3.831521998270944751e-01,3.530808100030677910e-01
2.432408145297185187e-01,5.848519424011744405e-01,3.671741812565981755e-01
4.152910702762776518e-01,7.650448512637026965e-01,3.705696069845301754e-01
9.859045477080208286e-01,2.161987360804890901e-01,5.053995799774593789e-02
9.319228159587511495e-01,2.926225016207154028e-01,7.841144176016481837e-02
5.521066886676556651e-01,8.305286737104285999e-01,2.145055125509631455e-01
7.611199490679123603e-01,4.813946631967465084e-01,1.343437368149246469e-01
3.801101732688959012e-01,5.731677554227121441e-02,3.624068296817926083e-01
8.311206975119468376e-01,5.427891684571477526e-01,1.246571673070379360e-01
1.491713203491492057e-01,6.203161851612503108e-01,4.562641844163762839e-01
